id,comment_id,revision_id,parent_revision,file_name,line_number,review_comment,comment_group
93,9fdfeff1_2e1aeb16,97ca6f8106f91af65980f47f1bcff7a6f8d7d01a,5283b464b5c4976224a8d7ea3898dfe3e6bec786,nova/conf/ironic.py,82,"Going to want a feature release note for this stuff, unless there are more changes to come.",EVOLVE
94,9fdfeff1_249fec50,451d41a9deaf4bdba20509afc15a73df02e400f7,5283b464b5c4976224a8d7ea3898dfe3e6bec786,nova/virt/ironic/driver.py,711,"just thinking through this... does this block need to have a guard for the 1.46 version support as well? If peer_list is not None, but Ironic doesn't support 1.46, that means that instead of hashing a subset of nodes across a subset of nova-compute peer services, *all* nodes will be hashed across a subset of nova-compute peer services.

This means that if a deployer configures two separate peering groups of nova-compute services and Ironic doesn't support 1.46 API, that multiple nova-compute services will end up managing the same Ironic node, right?",DISCUSS
95,5fc1f717_f33708e3,56541244fd4931c88cc17771c18e2e72ae9356eb,ad842aa4e74a450e7ace5e394b1554486f814e42,nova/virt/libvirt/utils.py,320,"This is done as part of images.convert_image(), so we're not losing anything here.",FALSE
96,9fdfeff1_ac27b112,60a772b4a11512f3d7d591367fc7a1735e4b2515,d51c8b4c35f58af87d2c4ce7b6bfb6c7d6454b63,nova/exception.py,1803,just put Node ID: %(node_id)s,EVOLVE
97,3f79a3b5_873486d8,6fea14020bf7246bfcb2c7b2dcb71b680e9a0aa0,905e25a63d3ba25cfbdf492891ac8864fed609ab,nova/virt/libvirt/volume/net.py,74,nit: this log message could have been updated to mention rbd_user as well.,EVOLVE
98,3f79a3b5_eedbaa48,fd7ca473daef93548bc11bf2bd8ae74a6bd7e817,ec044885ff2c44202cc62cf85149b7993d4d0221,nova/scheduler/client/report.py,677,"hold up, I'm not sure I'm following this ...

if the UUID exists but the associations for that UUID are *NOT* stale, then we look for all providers that are *children* of that UUID and check to see if any of *them* are stale.

Is that correct?",DISCUSS
99,3f79a3b5_45f3066f,801ef1adca667ecdf243464b083282418d5987e4,2b97e508381e7f1efe48799ee3d9b068b4fd5902,nova/scheduler/client/report.py,705,"okay so here is the second optimization: since now our uuids_to_refresh would mostly not consist of anything during normal periodic cycles as the tree would be existing in cache unless its startup of sighup and the cache would never be stale since association refresh would be disabled (in our case), we would essentially also cut down:

1) GET/resource_providers/$rp_uuid/inventories
2) GET/resource_providers/$rp_uuid/aggregates
3) GET/resource_providers/$rp_uuid/traits
4) GET/resource_providers?member_of=in:$aggs&required=os_traits.MISC_SHARES_VIA_AGGREGATE""",FUNCTION
100,3f79a3b5_6b78fef4,ba0c1fbc6cd84e33ab35e6d467fd2a361e6cc7fa,ae3064b7a820ea02f7fc8a1aa4a41f35a06534f1,nova/tests/unit/virt/libvirt/test_driver.py,11433,probably should change the test name as this now has nothing to do with the switch function? Or probably you should add another test,EVOLVE
101,bfdaf3ff_bdba6107,6e49978b91e53d40dca766134340233163da374a,40a9d195de13e47eab37a07ccb9eb9518970875e,nova/api/openstack/placement/handlers/reshaper.py,70,"Unless this change is strictly necessary I wouldn't change anything in here at all, if you can help it, it's making more work/overhead for the extraction. If we think the response is insufficient, save it up for later and change it in placement itself.",FALSE
102,5fc1f717_44c5ab3c,4ffaf6e53bdd9af28dce8e9440a73c8f7604fda1,4cd89c138afaf97cb42743a38c407399bc3fd9c4,nova/virt/xenapi/vmops.py,1734,"it shadows the translation function that is also called '_' see below at L1739 for example. 


>>> def _():
...   print('original')
... 
>>> try:
...   for _ in range(10):
...     print('.')
...   raise ValueError('!')
... except:
...   print(_)
... 
.
.
.
.
.
.
.
.
.
.
9
>>>",FUNCTION
103,5fc1f717_e8983c6b,30295f1a141bb10f69f39c7ba453c7162db926b2,a7fae371a7fc48a778b2d632b1b90bf5659eda7d,nova/pci/request.py,54,nit: would be more typical to group this with 'CONF' below,EVOLVE
104,5fc1f717_06602ca5,b927748c257e705903c2aa0ffa47b19914e31ede,59d94633518e6f6272e9f0654bb908e332f97a96,nova/tests/unit/virt/libvirt/fakelibvirt.py,323,eventually it would probably be better to just have static fixtures of host resources instead of all the modulo stuff we're doing below... :),DISCUSS
105,3f79a3b5_7ab36dec,7e1378773495b90b94bea91ad4bd5cf7d7a08c6c,08f3ae960623c94bdd997cacb3e81f04b4bbba69,nova/tests/unit/objects/test_compute_node.py,566,Do we really need these in the return object? Same below.,DISCUSS
106,5fc1f717_5141b4a5,c49813ccfb1e50d4973dd79038fb32ee3c8c1b5e,a2d7ffba32585cce3da2212edc026be66d4ede66,nova/compute/manager.py,6744,"Move this entire method into the _claim_pci_for_instance_vifs() method below and put the semaphore around that method instead. After all, you want to claim all the PCI devices for an instance atomically, no?",EVOLVE
107,5fc1f717_13bcf903,baba88b1d73dfee45f1ca1ca8e261664237c2da6,18dc4d3dc526a3313fb6e1eee1c8913b22dffb93,nova/compute/manager.py,2130,it is shadowing this loop variable.,FALSE
108,9fdfeff1_37d665f3,d0d51a653a25a651e204b940957d0eb3c85798e5,db5c52b9d8a87ea56907f072bf2b853eecdc36b4,nova/network/neutronv2/api.py,645,"I'm not sure what this means. So ""internal"" DNS integration means the network does not have a DNS domain and ""external"" means it does?",DISCUSS
109,5fc1f717_a87474d1,891568eade76a3f559b7191e17d90d6b53b7b4e7,3cfcd117ce7ddb5a8d94396191cde559db73fb86,nova/virt/xenapi/agent.py,422,could these args ever be loged output to stderr by openssl,DISCUSS
110,9fdfeff1_8d55b052,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/tests/unit/scheduler/client/test_report.py,3635,nit: use mock_put.assert_has_calls instead,FUNCTION
111,9fdfeff1_ee37cd4a,debff531a8f0906cbdd38fbbb75e4c351d43412a,55f455262144ab319a9ff480850aeece88b1dedb,nova/tests/fixtures.py,1414,"you proably should also stub out the bindings extention. we are currently
adding support for binding-extended to the sriov nic agent
but odl and ovs to my knowladge dont support binding-extended jsut binding
so  you proably shoulc copy the alisa https://github.com/openstack/neutron-lib/blob/master/neutron_lib/api/definitions/portbindings.py#L122 name: https://github.com/openstack/neutron-lib/blob/master/neutron_lib/api/definitions/portbindings.py#L137 and description https://github.com/openstack/neutron-lib/blob/master/neutron_lib/api/definitions/portbindings.py#L144 form that too.",FALSE
112,9fdfeff1_9fe0dffa,7143131c8b1ae0c68060d16df45c6a877422d167,727b942a88a812afb7368b4d7d3c314a4f8554ed,nova/compute/manager.py,2178,ya i think using tags is fine once its automated. ideally we would traslate these into traits in the future once PFs RPs are modeled in placment with VF inventories and bandwith inventres in the same RP.,FALSE
113,3f79a3b5_125be488,07ed1c3292b46ecddd32ba22386795df732f77a0,48ad73e1faf966badab1f0344baad9f4f4055abf,nova/privsep/path.py,77,"This seems to come from https://review.openstack.org/#/c/489190/21/nova/virt/libvirt/utils.py

It is nice to get feedback from mikal.",DISCUSS
114,ffb9cba7_a90bd97a,622671fe5bf9518c3b88d947763d86a9c560153e,585e62e24481ce3e8c1d02a4d0b6f99b4f9df8c0,nova/tests/functional/db/test_compute_api.py,14,Looks like this doesn't exist in this release.. not sure how we'd address this.,FUNCTION
115,3fce034c_47035b74,29d82108928dd03a2907cd84a633a5ee65eeec46,013aa1915c79cfcb90c4333ce1e16b3c40f16be8,nova/tests/functional/api_sample_tests/test_cells.py,26,check_response_status,FUNCTION
116,5fc1f717_9c20a84b,43ce926dccae9e60611b1224ab06dcad8f650fce,b7bd97bc8896346e92d271a443d5ada9ab0074be,nova/compute/manager.py,1398,"maybe change to ""ins_on_host"" and delete line 1390?",FUNCTION
117,3f79a3b5_8771e648,a2d72f673603f1f6487e09c78f36c27ebcb197a4,5d748001c2ffb1197ff991ca69a95865087f1010,nova/conf/workarounds.py,218,"I'm not sure that 'rbd' belongs in here - makes it sound like the instance files are on rbd shared storage, which they're not. I realize this is all related to the rbd imagebackend but that's about the disks, not the instance files. Anyway, it's fine to leave this in.",EVOLVE
118,3f79a3b5_70904598,085fe6de688923540e13440f9189310e4cc15194,288c537fcd3dd605dc3ad393ba1234199a782e05,nova/virt/libvirt/driver.py,1074,"Just a note on the instance.host/CONF.host comparison, we need to be careful here if there's a way (I don't yet know if there is) that the migration has failed before completion but instance.host has already been updated to the destination, to avoid deleting the instance directory in that case.",FALSE
119,5fc1f717_6f47d2a4,2f06b12623d446da0c398e681b3ee1fb68791d31,c3e3eede0916fa21015c4403f38a5ff0ae107f0b,nova/scheduler/host_manager.py,662,nit: this is redundant,EVOLVE
120,9fdfeff1_ebeada71,31f048c689c6c750b0199a412922c87149e17bbf,8c1c0e2b2bd028d894ed60b24f1a7a2ba54d0215,nova/tests/fixtures.py,2031,OK so this now permanently targets the context to the cell unlike before where it was only for the duration of the call to fn.,DISCUSS
121,dfd5e7cf_41411539,0582b9f9e41075fceb09e89290909b8fe01869d1,18b4859568243f193a7ed36b197436ea158c921a,nova/pci/request.py,187,"nit: you could shortcut all of this with:

  vif_pci_dev_address = vif.get('profile', {}).get('pci_slot')
  if not vif_pci_dev_address:
      return

  inst_compute_node = compute_node_objs.ComputeNode.\
      get_by_host_and_nodename(context, instance.host, instance.node)
  ...",FALSE
122,5fc1f717_0e1355b7,2a3179affb07e26202c7c7896b40368843bdc47a,64b4f41b24bf876294d1e587909ab911ce8e0b48,nova/tests/unit/pci/test_manager.py,550,"just a nit for future patches... comments like this (or below like ""Free instance claims"") aren't particularly useful since they are redundant with the name of the function called directly beneath them.

I know it's often good practice to code up a test by first outlining the different test steps into code comments and then ""filling in"" the test by calling the code for each of those steps, but generally good to remove single-line comments that simply repeat the function you're calling below them.",EVOLVE
123,3f79a3b5_0b70bfa6,5cdb825394f3015ef4b1224eb7d9f55633d217e9,801ef1adca667ecdf243464b083282418d5987e4,nova/scheduler/client/report.py,785,nit: no longer needed.,EVOLVE
124,9fdfeff1_12b72a89,d2e13e6af091603228d858cc770b9089a91bd24a,6e49978b91e53d40dca766134340233163da374a,nova/scheduler/client/report.py,927,"ack, ok, yeah, here...",FALSE
125,bfdaf3ff_44b279e8,75f96dad42ca60435a66c7710e5a2513ac700eb6,36f310f469b91c7de72a8366c7d493e1e7a4fd0f,nova/compute/manager.py,2335,"I guess we need this because of _default_block_device_names raising TooManyDiskDevices. If TooManyDiskDevices extended InvalidBDM then we could just get this handling for free, but it's a nit. Might be better (saner) to have the more explicit exception type getting handled.",FUNCTION
126,3f79a3b5_01e4f0a5,33aa1ec50a6733c30faeabd2f1b345b447498a7e,5153f122446905688526436634332bf81660a4f4,nova/pci/request.py,237,"im not sure this is sufficent.

i think we will need to take into account what host the vif is bound to handel the migration case. other wise this will only work if we dont use the multiple port binding feature.

since we want to use that feature this will be ambigious if 
the pci address of the vif did not change as part of the migfation.

ideally we should probably avoid using the pci_slot entirely if we can and look it up based on other critiera such as the instace vif and host.

that said im not sure we can do that today.",DISCUSS
127,3f79a3b5_23193bd1,44a553e0e98ea90a9ff9347d0ad891ffdb81c78c,dca1432f3db595fff91fe74e073b1b234e444e0f,nova/conf/compute.py,506,hmm... to long?,EVOLVE
128,9fdfeff1_a7e1999d,2c206de988e45d0375ff7a7bdeef877cc16b8096,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/api/openstack/compute/servers.py,840,Good lord would it be possible to throw the new set of exceptions in a common list or something so we don't have to try and manage them all as a giant block like this in three different places?,EVOLVE
129,9fdfeff1_6d5c0c19,c5fc1126d9ff8b016d83c2026de7ada10df64cbd,b0f795e512416e3934a7e2663f22998f62248cba,nova/network/neutronv2/api.py,1680,"either ""containing"" or ""which contains""",EVOLVE
130,9fdfeff1_df271912,a433aa1f76e32c4522e48df158e7185bacb8e385,3150726396e60a9a9eea5492adc5ee98af92cda5,nova/tests/functional/libvirt/test_reshape.py,67,"This fails for me locally:

nova.tests.functional.libvirt.test_reshape.VGPUReshapeTests.test_create_server_with_vgpu
----------------------------------------------------------------------------------------

Captured traceback:
~~~~~~~~~~~~~~~~~~~
    b'Traceback (most recent call last):'
    b'  File ""/home/osboxes/git/nova/nova/tests/functional/libvirt/test_reshape.py"", line 67, in test_create_server_with_vgpu'
    b""    self.compute = self.start_service('compute')""
    b'  File ""/home/osboxes/git/nova/nova/test.py"", line 398, in start_service'
    b'    nova_fixtures.ServiceFixture(name, host, cell=cell, **kwargs))'
    b'  File ""/home/osboxes/git/nova/.tox/functional-py35/lib/python3.5/site-packages/testtools/testcase.py"", line 756, in useFixture'
    b'    reraise(*exc_info)'
    b'  File ""/home/osboxes/git/nova/.tox/functional-py35/lib/python3.5/site-packages/testtools/_compat3x.py"", line 16, in reraise'
    b'    raise exc_obj.with_traceback(exc_tb)'
    b'  File ""/home/osboxes/git/nova/.tox/functional-py35/lib/python3.5/site-packages/testtools/testcase.py"", line 731, in useFixture'
    b'    fixture.setUp()'
    b'  File ""/home/osboxes/git/nova/nova/tests/fixtures.py"", line 90, in setUp'
    b'    self.service.start()'
    b'  File ""/home/osboxes/git/nova/nova/service.py"", line 162, in start'
    b'    self.manager.init_host()'
    b'  File ""/home/osboxes/git/nova/nova/compute/manager.py"", line 1204, in init_host'
    b'    self.driver.init_host(host=self.host)'
    b'  File ""/home/osboxes/git/nova/nova/virt/libvirt/driver.py"", line 502, in init_host'
    b'    libvirt_utils.version_to_string(MIN_LIBVIRT_VERSION))'
    b'nova.exception.InternalError: Nova requires libvirt version 1.3.1 or greater.'
    b''


But the get_connection mock seems to be doing the same thing as the other libvirt functional tests so I don't really get it.",FUNCTION
131,3f79a3b5_33ce1f8f,9b3aa4d2d04c9d17effb51ee4a9ed33889bbdb1f,33aa1ec50a6733c30faeabd2f1b345b447498a7e,nova/conductor/tasks/live_migrate.py,464,"this is rather messy you this is using info from 
self.migrate_data.vifs in a function that is assign to
self.migrate_data.vifs without passing it in",FUNCTION
132,9fdfeff1_9f70df74,4c0fb2cf237496f8de41cbbc24bff9278067c7c3,ad4e86dfe8b6c7460e1d1761e6035c39e93231d4,nova/tests/unit/network/test_manager.py,2868,ditto,DISCUSS
133,3f79a3b5_87db2d79,3deac1c38aff763f4bc5d892f2167603040924ac,a1c01f97ae0397e8f4ccff5eb2a8b8f5ef7f7221,nova/conf/api.py,208,configure,EVOLVE
134,3f79a3b5_b2a705bc,5187ea57e9f3b45972813a63fa81323b928b3498,5a101e1417f492a549b0403f6fa61f5e55582f43,nova/compute/provider_tree.py,57,"correct me if im wrong but doesnt placement internally keep the route of the tree that a provider is in the provider record in the db

is there any reason we dont store that in the object so we can skip the tree walk later",DISCUSS
135,9fdfeff1_529be571,87f4b2365837fc97175bcdefa2499ea23d92c948,0c8824b44d2f841d610296893f9a316f4f083d43,nova/api/openstack/compute/views/servers.py,157,"I would like to avoid the dict-like get() usage here, the attribute should be set so use instance.project_id.",FUNCTION
136,5fc1f717_86cdfc87,2bc2cb9e7bc4716bef57a0616db036a1b43783ae,a37b16610de0c09ea99b4e8a731b82e5bc1bd229,nova/tests/unit/compute/test_rpcapi.py,69,Does this work? Wouldn't it be better to mock.patch.object the globals in the tests that tickle them?,DISCUSS
137,9fdfeff1_f2ea4273,eb9fa2b2f75243313f6ad4bdb899d6aa68f0a173,56811efa3583dfa3c03f9e43a9802bbe21e45bbd,nova/api/openstack/compute/volumes.py,313,"And this doesn't require a new microversion because 403 is implied because of policy checks:

https://docs.openstack.org/nova/latest/contributor/microversions.html#f2",FALSE
138,9fdfeff1_8b38a93b,7143131c8b1ae0c68060d16df45c6a877422d167,727b942a88a812afb7368b4d7d3c314a4f8554ed,nova/compute/manager.py,2160,.... and just for a lookup while we have the ProviderTree in the libvirt driver...,FUNCTION
